any;municipi;concepte;sexe;estat;valor
2021;Aldea, l';edat mitjana;dones;;45,72
2021;Aldea, l';edat mitjana;total;;44,32
2021;Aldea, l';edat mediana;homes;;43,0
2021;Aldea, l';edat mediana;dones;;46,1
2021;Aldea, l';edat mediana;total;;44,1
2021;Aldover;proporció sobre la població (%);homes;;50,54
2021;Aldover;proporció sobre la població (%);dones;;49,46
2021;Aldover;proporció sobre la població (%);total;;100,00
2021;Aldover;proporció de població de 0 a 15 anys (%);homes;;12,47
2021;Aldover;proporció de població de 0 a 15 anys (%);dones;;10,11
2021;Aldover;proporció de població de 0 a 15 anys (%);total;;11,30
2021;Aldover;proporció de població de 16 a 64 anys (%);homes;;61,51
2021;Aldover;proporció de població de 16 a 64 anys (%);dones;;58,24
2021;Aldover;proporció de població de 16 a 64 anys (%);total;;59,89
2021;Aldover;proporció de població de 65 anys o més (%);homes;;26,02
2021;Aldover;proporció de població de 65 anys o més (%);dones;;31,65
2021;Aldover;proporció de població de 65 anys o més (%);total;;28,80
2021;Aldover;edat mitjana;homes;;48,10
2021;Aldover;edat mitjana;dones;;50,37
2021;Aldover;edat mitjana;total;;49,22
2021;Aldover;edat mediana;homes;;48,1
2021;Aldover;edat mediana;dones;;50,0
2021;Aldover;edat mediana;total;;49,0
2021;Aleixar, l';proporció sobre la població (%);homes;;51,40
2021;Aleixar, l';proporció sobre la població (%);dones;;48,60
2021;Aleixar, l';proporció sobre la població (%);total;;100,00
2021;Aleixar, l';proporció de població de 0 a 15 anys (%);homes;;15,90
2021;Aleixar, l';proporció de població de 0 a 15 anys (%);dones;;15,71
2021;Aleixar, l';proporció de població de 0 a 15 anys (%);total;;15,81
2021;Aleixar, l';proporció de població de 16 a 64 anys (%);homes;;68,41
2021;Aleixar, l';proporció de població de 16 a 64 anys (%);dones;;65,93
2021;Aleixar, l';proporció de població de 16 a 64 anys (%);total;;67,20
2021;Aleixar, l';proporció de població de 65 anys o més (%);homes;;15,69
2021;Aleixar, l';proporció de població de 65 anys o més (%);dones;;18,36
2021;Aleixar, l';proporció de població de 65 anys o més (%);total;;16,99
2021;Aleixar, l';edat mitjana;homes;;42,48
2021;Aleixar, l';edat mitjana;dones;;43,18
2021;Aleixar, l';edat mitjana;total;;42,82
2021;Aleixar, l';edat mediana;homes;;44,8
2021;Aleixar, l';edat mediana;dones;;44,5
2021;Aleixar, l';edat mediana;total;;44,7
2021;Alella;proporció sobre la població (%);homes;;48,99
2021;Alella;proporció sobre la població (%);dones;;51,01
2021;Alella;proporció sobre la població (%);total;;100,00
2021;Alella;proporció de població de 0 a 15 anys (%);homes;;18,81
2021;Alella;proporció de població de 0 a 15 anys (%);dones;;15,80
2021;Alella;proporció de població de 0 a 15 anys (%);total;;17,28
2021;Alella;proporció de població de 16 a 64 anys (%);homes;;60,48
2021;Alella;proporció de població de 16 a 64 anys (%);dones;;61,66
2021;Alella;proporció de població de 16 a 64 anys (%);total;;61,08
2021;Alella;proporció de població de 65 anys o més (%);homes;;20,70
2021;Alella;proporció de població de 65 anys o més (%);dones;;22,54
2021;Alella;proporció de població de 65 anys o més (%);total;;21,64
2021;Alella;edat mitjana;homes;;42,72
2021;Alella;edat mitjana;dones;;45,10
2021;Alella;edat mitjana;total;;43,93
2021;Alella;edat mediana;homes;;44,6
2021;Alella;edat mediana;dones;;46,4
2021;Alella;edat mediana;total;;45,5
2021;Alfara de Carles;proporció sobre la població (%);homes;;53,72
2021;Alfara de Carles;proporció sobre la població (%);dones;;46,28
2021;Alfara de Carles;proporció sobre la població (%);total;;100,00
2021;Alfara de Carles;proporció de població de 0 a 15 anys (%);homes;;8,91
2021;Alfara de Carles;proporció de població de 0 a 15 anys (%);dones;;11,49
2021;Alfara de Carles;proporció de població de 0 a 15 anys (%);total;;10,11
2021;Alfara de Carles;proporció de població de 16 a 64 anys (%);homes;;64,36
2021;Alfara de Carles;proporció de població de 16 a 64 anys (%);dones;;55,17
2021;Alfara de Carles;proporció de població de 16 a 64 anys (%);total;;60,11
2021;Alfara de Carles;proporció de població de 65 anys o més (%);homes;;26,73
2021;Alfara de Carles;proporció de població de 65 anys o més (%);dones;;33,33
2021;Alfara de Carles;proporció de població de 65 anys o més (%);total;;29,79
2021;Alfara de Carles;edat mitjana;homes;;50,63
2021;Alfara de Carles;edat mitjana;dones;;49,88
2021;Alfara de Carles;edat mitjana;total;;50,28
2021;Alfara de Carles;edat mediana;homes;;51,2
2021;Alfara de Carles;edat mediana;dones;;50,8
2021;Alfara de Carles;edat mediana;total;;51,1
2021;Alfarràs;proporció sobre la població (%);homes;;51,90
2021;Alfarràs;proporció sobre la població (%);dones;;48,10
2021;Alfarràs;proporció sobre la població (%);total;;100,00
2021;Alfarràs;proporció de població de 0 a 15 anys (%);homes;;13,22
2021;Alfarràs;proporció de població de 0 a 15 anys (%);dones;;14,64
2021;Alfarràs;proporció de població de 0 a 15 anys (%);total;;13,90
2021;Alfarràs;proporció de població de 16 a 64 anys (%);homes;;65,97
2021;Alfarràs;proporció de població de 16 a 64 anys (%);dones;;58,33
2021;Alfarràs;proporció de població de 16 a 64 anys (%);total;;62,30
2021;Alfarràs;proporció de població de 65 anys o més (%);homes;;20,81
2021;Alfarràs;proporció de població de 65 anys o més (%);dones;;27,03
2021;Alfarràs;proporció de població de 65 anys o més (%);total;;23,80
2021;Alfarràs;edat mitjana;homes;;44,60
2021;Alfarràs;edat mitjana;dones;;47,62
2021;Alfarràs;edat mitjana;total;;46,05
2021;Alfarràs;edat mediana;homes;;45,3
2021;Alfarràs;edat mediana;dones;;49,9
2021;Alfarràs;edat mediana;total;;47,3
2021;Alfés;proporció sobre la població (%);homes;;53,80
2021;Alfés;proporció sobre la població (%);dones;;46,20
2021;Alfés;proporció sobre la població (%);total;;100,00
2021;Alfés;proporció de població de 0 a 15 anys (%);homes;;13,50
2021;Alfés;proporció de població de 0 a 15 anys (%);dones;;11,43
2021;Alfés;proporció de població de 0 a 15 anys (%);total;;12,54
2021;Alfés;proporció de població de 16 a 64 anys (%);homes;;62,58
2021;Alfés;proporció de població de 16 a 64 anys (%);dones;;58,57
2021;Alfés;proporció de població de 16 a 64 anys (%);total;;60,73
2021;Alfés;proporció de població de 65 anys o més (%);homes;;23,93
2021;Alfés;proporció de població de 65 anys o més (%);dones;;30,00
2021;Alfés;proporció de població de 65 anys o més (%);total;;26,73
2021;Alfés;edat mitjana;homes;;47,98
2021;Alfés;edat mitjana;dones;;50,75
2021;Alfés;edat mitjana;total;;49,26
2021;Alfés;edat mediana;homes;;47,2
2021;Alfés;edat mediana;dones;;54,0
2021;Alfés;edat mediana;total;;51,5
2021;Alforja;proporció sobre la població (%);homes;;50,81
2021;Alforja;proporció sobre la població (%);dones;;49,19
2021;Alforja;proporció sobre la població (%);total;;100,00
2021;Alforja;proporció de població de 0 a 15 anys (%);homes;;14,53
2021;Alforja;proporció de població de 0 a 15 anys (%);dones;;14,79
2021;Alforja;proporció de població de 0 a 15 anys (%);total;;14,66
2021;Alforja;proporció de població de 16 a 64 anys (%);homes;;68,38
2021;Alforja;proporció de població de 16 a 64 anys (%);dones;;63,36
2021;Alforja;proporció de població de 16 a 64 anys (%);total;;65,91
2021;Alforja;proporció de població de 65 anys o més (%);homes;;17,09
2021;Alforja;proporció de població de 65 anys o més (%);dones;;21,85
2021;Alforja;proporció de població de 65 anys o més (%);total;;19,44
2021;Alforja;edat mitjana;homes;;43,76
2021;Alforja;edat mitjana;dones;;45,54
2021;Alforja;edat mitjana;total;;44,63
2021;Alforja;edat mediana;homes;;45,2
2021;Alforja;edat mediana;dones;;46,5
2021;Alforja;edat mediana;total;;45,7
2021;Algerri;proporció sobre la població (%);homes;;55,40
2021;Algerri;proporció sobre la població (%);dones;;44,60
2021;Algerri;proporció sobre la població (%);total;;100,00
2021;Algerri;proporció de població de 0 a 15 anys (%);homes;;11,86
2021;Algerri;proporció de població de 0 a 15 anys (%);dones;;8,42
2021;Algerri;proporció de població de 0 a 15 anys (%);total;;10,33
2021;Algerri;proporció de població de 16 a 64 anys (%);homes;;58,90
2021;Algerri;proporció de població de 16 a 64 anys (%);dones;;50,53
2021;Algerri;proporció de població de 16 a 64 anys (%);total;;55,16
2021;Algerri;proporció de població de 65 anys o més (%);homes;;29,24
2021;Algerri;proporció de població de 65 anys o més (%);dones;;41,05
2021;Algerri;proporció de població de 65 anys o més (%);total;;34,51
2021;Algerri;edat mitjana;homes;;49,44
2021;Algerri;edat mitjana;dones;;53,64
2021;Algerri;edat mitjana;total;;51,31
2021;Algerri;edat mediana;homes;;51,0
2021;Algerri;edat mediana;dones;;55,0
2021;Algerri;edat mediana;total;;52,6
2021;Alguaire;proporció sobre la població (%);homes;;53,44
2021;Alguaire;proporció sobre la població (%);dones;;46,56
2021;Alguaire;proporció sobre la població (%);total;;100,00
2021;Alguaire;proporció de població de 0 a 15 anys (%);homes;;13,16
2021;Alguaire;proporció de població de 0 a 15 anys (%);dones;;17,06
2021;Alguaire;proporció de població de 0 a 15 anys (%);total;;14,98
2021;Alguaire;proporció de població de 16 a 64 anys (%);homes;;67,82
2021;Alguaire;proporció de població de 16 a 64 anys (%);dones;;59,16
2021;Alguaire;proporció de població de 16 a 64 anys (%);total;;63,79
2021;Alguaire;proporció de població de 65 anys o més (%);homes;;19,01
2021;Alguaire;proporció de població de 65 anys o més (%);dones;;23,78
2021;Alguaire;proporció de població de 65 anys o més (%);total;;21,23
2021;Alguaire;edat mitjana;homes;;43,89
2021;Alguaire;edat mitjana;dones;;45,23
2021;Alguaire;edat mitjana;total;;44,52
2021;Alguaire;edat mediana;homes;;43,9
2021;Alguaire;edat mediana;dones;;46,5
2021;Alguaire;edat mediana;total;;45,2
2021;Alins;proporció sobre la població (%);homes;;52,16
2021;Alins;proporció sobre la població (%);dones;;47,84
2021;Alins;proporció sobre la població (%);total;;100,00
2021;Alins;proporció de població de 0 a 15 anys (%);homes;;8,97
2021;Alins;proporció de població de 0 a 15 anys (%);dones;;9,77
2021;Alins;proporció de població de 0 a 15 anys (%);total;;9,35
2021;Alins;proporció de població de 16 a 64 anys (%);homes;;60,00
2021;Alins;proporció de població de 16 a 64 anys (%);dones;;61,65
2021;Alins;proporció de població de 16 a 64 anys (%);total;;60,79
2021;Alins;proporció de població de 65 anys o més (%);homes;;31,03
2021;Alins;proporció de població de 65 anys o més (%);dones;;28,57
2021;Alins;proporció de població de 65 anys o més (%);total;;29,86
2021;Alins;edat mitjana;homes;;51,25
2021;Alins;edat mitjana;dones;;50,81
2021;Alins;edat mitjana;total;;51,04
2021;Alins;edat mediana;homes;;50,8
2021;Alins;edat mediana;dones;;51,3
2021;Alins;edat mediana;total;;51,0
2021;Alió;proporció sobre la població (%);homes;;49,48
2021;Alió;proporció sobre la població (%);dones;;50,52
2021;Alió;proporció sobre la població (%);total;;100,00
2021;Alió;proporció de població de 0 a 15 anys (%);homes;;18,07
2021;Alió;proporció de població de 0 a 15 anys (%);dones;;20,58
2021;Alió;proporció de població de 0 a 15 anys (%);total;;19,33
2021;Alió;proporció de població de 16 a 64 anys (%);homes;;56,72
2021;Alió;proporció de població de 16 a 64 anys (%);dones;;60,08
2021;Alió;proporció de població de 16 a 64 anys (%);total;;58,42
2021;Alió;proporció de població de 65 anys o més (%);homes;;25,21
2021;Alió;proporció de població de 65 anys o més (%);dones;;19,34
2021;Alió;proporció de població de 65 anys o més (%);total;;22,25
2021;Alió;edat mitjana;homes;;45,17
2021;Alió;edat mitjana;dones;;41,27
2021;Alió;edat mitjana;total;;43,20
2021;Alió;edat mediana;homes;;46,0
2021;Alió;edat mediana;dones;;41,9
2021;Alió;edat mediana;total;;44,3
2021;Almacelles;proporció sobre la població (%);homes;;53,60
2021;Almacelles;proporció sobre la població (%);dones;;46,40
2021;Almacelles;proporció sobre la població (%);total;;100,00
2021;Almacelles;proporció de població de 0 a 15 anys (%);homes;;14,57
2021;Almacelles;proporció de població de 0 a 15 anys (%);dones;;15,00
2021;Almacelles;proporció de població de 0 a 15 anys (%);total;;14,77
2021;Almacelles;proporció de població de 16 a 64 anys (%);homes;;68,88
2021;Almacelles;proporció de població de 16 a 64 anys (%);dones;;62,31
2021;Almacelles;proporció de població de 16 a 64 anys (%);total;;65,83
2021;Almacelles;proporció de població de 65 anys o més (%);homes;;16,55
2021;Almacelles;proporció de població de 65 anys o més (%);dones;;22,69
2021;Almacelles;proporció de població de 65 anys o més (%);total;;19,40
2021;Almacelles;edat mitjana;homes;;42,43
2021;Almacelles;edat mitjana;dones;;44,95
2021;Almacelles;edat mitjana;total;;43,60
2021;Almacelles;edat mediana;homes;;43,3
2021;Almacelles;edat mediana;dones;;45,0
2021;Almacelles;edat mediana;total;;44,0
2021;Almatret;proporció sobre la població (%);homes;;55,99
2021;Almatret;proporció sobre la població (%);dones;;44,01
2021;Almatret;proporció sobre la població (%);total;;100,00
2021;Almatret;proporció de població de 0 a 15 anys (%);homes;;5,78
2021;Almatret;proporció de població de 0 a 15 anys (%);dones;;3,68
2021;Almatret;proporció de població de 0 a 15 anys (%);total;;4,85
2021;Almatret;proporció de població de 16 a 64 anys (%);homes;;61,85
2021;Almatret;proporció de població de 16 a 64 anys (%);dones;;52,21
2021;Almatret;proporció de població de 16 a 64 anys (%);total;;57,61
2021;Almatret;proporció de població de 65 anys o més (%);homes;;32,37
2021;Almatret;proporció de població de 65 anys o més (%);dones;;44,12
2021;Almatret;proporció de població de 65 anys o més (%);total;;37,54
2021;Almatret;edat mitjana;homes;;52,60
2021;Almatret;edat mitjana;dones;;58,91
2021;Almatret;edat mitjana;total;;55,38
2021;Almatret;edat mediana;homes;;55,8
2021;Almatret;edat mediana;dones;;62,4
2021;Almatret;edat mediana;total;;58,7
2021;Almenar;proporció sobre la població (%);homes;;52,74
2021;Almenar;proporció sobre la població (%);dones;;47,26
2021;Almenar;proporció sobre la població (%);total;;100,00
2021;Almenar;proporció de població de 0 a 15 anys (%);homes;;13,56
2021;Almenar;proporció de població de 0 a 15 anys (%);dones;;13,49
2021;Almenar;proporció de població de 0 a 15 anys (%);total;;13,53
2021;Almenar;proporció de població de 16 a 64 anys (%);homes;;66,27
2021;Almenar;proporció de població de 16 a 64 anys (%);dones;;58,45
2021;Almenar;proporció de població de 16 a 64 anys (%);total;;62,57
2021;Almenar;proporció de població de 65 anys o més (%);homes;;20,17
2021;Almenar;proporció de població de 65 anys o més (%);dones;;28,06
2021;Almenar;proporció de població de 65 anys o més (%);total;;23,90
2021;Almenar;edat mitjana;homes;;44,51
2021;Almenar;edat mitjana;dones;;48,00
2021;Almenar;edat mitjana;total;;46,16
2021;Almenar;edat mediana;homes;;45,3
2021;Almenar;edat mediana;dones;;48,8
2021;Almenar;edat mediana;total;;46,7
2021;Almoster;proporció sobre la població (%);homes;;49,74
2021;Almoster;proporció sobre la població (%);dones;;50,26
2021;Almoster;proporció sobre la població (%);total;;100,00
2021;Almoster;proporció de població de 0 a 15 anys (%);homes;;15,17
2021;Almoster;proporció de població de 0 a 15 anys (%);dones;;13,06
2021;Almoster;proporció de població de 0 a 15 anys (%);total;;14,11
2021;Almoster;proporció de població de 16 a 64 anys (%);homes;;69,80
2021;Almoster;proporció de població de 16 a 64 anys (%);dones;;70,27
2021;Almoster;proporció de població de 16 a 64 anys (%);total;;70,04
2021;Almoster;proporció de població de 65 anys o més (%);homes;;15,02
2021;Almoster;proporció de població de 65 anys o més (%);dones;;16,67
2021;Almoster;proporció de població de 65 anys o més (%);total;;15,85
2021;Almoster;edat mitjana;homes;;42,55
2021;Almoster;edat mitjana;dones;;43,62
2021;Almoster;edat mitjana;total;;43,09
2021;Almoster;edat mediana;homes;;45,6
2021;Almoster;edat mediana;dones;;46,7
2021;Almoster;edat mediana;total;;46,2
2021;Alòs de Balaguer;proporció sobre la població (%);homes;;60,66
