any;municipi;concepte;estat;valor
2015;Balaguer;estrangers de països de renda baixa o mitjana (%);;20,4
2015;Balaguer;renda mitjana per persona (€);;9468
2015;Balenyà;població ocupada (%);;64,8
2015;Balenyà;treballadors de baixa qualificació (%);;18,1
2015;Balenyà;població amb estudis baixos (%);..;null
2015;Balenyà;població jove sense estudis postobligatoris (%);..;null
2015;Balenyà;estrangers de països de renda baixa o mitjana (%);;6,5
2015;Balenyà;renda mitjana per persona (€);;10884
2015;Balsareny;població ocupada (%);;60,0
2015;Balsareny;treballadors de baixa qualificació (%);;12,8
2015;Balsareny;població amb estudis baixos (%);..;null
2015;Balsareny;població jove sense estudis postobligatoris (%);..;null
2015;Balsareny;estrangers de països de renda baixa o mitjana (%);;5,8
2015;Balsareny;renda mitjana per persona (€);;12163
2015;Banyeres del Penedès;població ocupada (%);;60,1
2015;Banyeres del Penedès;treballadors de baixa qualificació (%);;14,0
2015;Banyeres del Penedès;població amb estudis baixos (%);..;null
2015;Banyeres del Penedès;població jove sense estudis postobligatoris (%);..;null
2015;Banyeres del Penedès;estrangers de països de renda baixa o mitjana (%);;7,6
2015;Banyeres del Penedès;renda mitjana per persona (€);;11007
2015;Banyoles;població ocupada (%);;65,1
2015;Banyoles;treballadors de baixa qualificació (%);;16,5
2015;Banyoles;població amb estudis baixos (%);..;null
2015;Banyoles;població jove sense estudis postobligatoris (%);..;null
2015;Banyoles;estrangers de països de renda baixa o mitjana (%);;18,2
2015;Banyoles;renda mitjana per persona (€);;11834
2015;Barbens;població ocupada (%);;60,7
2015;Barbens;treballadors de baixa qualificació (%);..;null
2015;Barbens;població amb estudis baixos (%);..;null
2015;Barbens;població jove sense estudis postobligatoris (%);..;null
2015;Barbens;estrangers de països de renda baixa o mitjana (%);;22,7
2015;Barbens;renda mitjana per persona (€);;9455
2015;Barberà de la Conca;població ocupada (%);;57,7
2015;Barberà de la Conca;treballadors de baixa qualificació (%);..;null
2015;Barberà de la Conca;població amb estudis baixos (%);..;null
2015;Barberà de la Conca;població jove sense estudis postobligatoris (%);..;null
2015;Barberà de la Conca;estrangers de països de renda baixa o mitjana (%);;12,5
2015;Barberà de la Conca;renda mitjana per persona (€);;11495
2015;Barberà del Vallès;població ocupada (%);;63,5
2015;Barberà del Vallès;treballadors de baixa qualificació (%);;12,4
2015;Barberà del Vallès;població amb estudis baixos (%);..;null
2015;Barberà del Vallès;població jove sense estudis postobligatoris (%);..;null
2015;Barberà del Vallès;estrangers de països de renda baixa o mitjana (%);;5,6
2015;Barberà del Vallès;renda mitjana per persona (€);;11827
2015;Barcelona;població ocupada (%);;59,8
2015;Barcelona;treballadors de baixa qualificació (%);;8,4
2015;Barcelona;població amb estudis baixos (%);..;null
2015;Barcelona;població jove sense estudis postobligatoris (%);..;null
2015;Barcelona;estrangers de països de renda baixa o mitjana (%);;11,0
2015;Barcelona;renda mitjana per persona (€);;14946
2015;Baronia de Rialb, la;població ocupada (%);;63,9
2015;Baronia de Rialb, la;treballadors de baixa qualificació (%);..;null
2015;Baronia de Rialb, la;població amb estudis baixos (%);..;null
2015;Baronia de Rialb, la;població jove sense estudis postobligatoris (%);..;null
2015;Baronia de Rialb, la;estrangers de països de renda baixa o mitjana (%);;4,9
2015;Baronia de Rialb, la;renda mitjana per persona (€);;11212
2015;Bàscara;població ocupada (%);;70,3
2015;Bàscara;treballadors de baixa qualificació (%);..;null
2015;Bàscara;població amb estudis baixos (%);..;null
2015;Bàscara;població jove sense estudis postobligatoris (%);..;null
2015;Bàscara;estrangers de països de renda baixa o mitjana (%);;6,3
2015;Bàscara;renda mitjana per persona (€);;11036
2015;Bassella;població ocupada (%);;72,9
2015;Bassella;treballadors de baixa qualificació (%);..;null
2015;Bassella;població amb estudis baixos (%);..;null
2015;Bassella;població jove sense estudis postobligatoris (%);..;null
2015;Bassella;estrangers de països de renda baixa o mitjana (%);;6,4
2015;Bassella;renda mitjana per persona (€);;10237
2015;Batea;població ocupada (%);;67,8
2015;Batea;treballadors de baixa qualificació (%);;33,6
2015;Batea;població amb estudis baixos (%);..;null
2015;Batea;població jove sense estudis postobligatoris (%);..;null
2015;Batea;estrangers de països de renda baixa o mitjana (%);;5,8
2015;Batea;renda mitjana per persona (€);;8756
2015;Bausen;població ocupada (%);;37,0
2015;Bausen;treballadors de baixa qualificació (%);..;null
2015;Bausen;població amb estudis baixos (%);..;null
2015;Bausen;població jove sense estudis postobligatoris (%);..;null
2015;Bausen;estrangers de països de renda baixa o mitjana (%);;0,0
2015;Bausen;renda mitjana per persona (€);..;null
2015;Begues;població ocupada (%);;67,3
2015;Begues;treballadors de baixa qualificació (%);;5,5
2015;Begues;població amb estudis baixos (%);..;null
2015;Begues;població jove sense estudis postobligatoris (%);..;null
2015;Begues;estrangers de països de renda baixa o mitjana (%);;2,3
2015;Begues;renda mitjana per persona (€);;15264
2015;Begur;població ocupada (%);;59,6
2015;Begur;treballadors de baixa qualificació (%);;15,2
2015;Begur;població amb estudis baixos (%);..;null
2015;Begur;població jove sense estudis postobligatoris (%);..;null
2015;Begur;estrangers de països de renda baixa o mitjana (%);;5,6
2015;Begur;renda mitjana per persona (€);;12062
2015;Belianes;població ocupada (%);;59,6
2015;Belianes;treballadors de baixa qualificació (%);..;null
2015;Belianes;població amb estudis baixos (%);..;null
2015;Belianes;població jove sense estudis postobligatoris (%);..;null
2015;Belianes;estrangers de països de renda baixa o mitjana (%);;9,9
2015;Belianes;renda mitjana per persona (€);;9184
2015;Bellaguarda;població ocupada (%);;73,1
2015;Bellaguarda;treballadors de baixa qualificació (%);..;null
2015;Bellaguarda;població amb estudis baixos (%);..;null
2015;Bellaguarda;població jove sense estudis postobligatoris (%);..;null
2015;Bellaguarda;estrangers de països de renda baixa o mitjana (%);;4,5
2015;Bellaguarda;renda mitjana per persona (€);;8818
2015;Bellcaire d'Empordà;població ocupada (%);;64,2
2015;Bellcaire d'Empordà;treballadors de baixa qualificació (%);..;null
2015;Bellcaire d'Empordà;població amb estudis baixos (%);..;null
2015;Bellcaire d'Empordà;població jove sense estudis postobligatoris (%);..;null
2015;Bellcaire d'Empordà;estrangers de països de renda baixa o mitjana (%);;5,1
2015;Bellcaire d'Empordà;renda mitjana per persona (€);;11853
2015;Bellcaire d'Urgell;població ocupada (%);;67,7
2015;Bellcaire d'Urgell;treballadors de baixa qualificació (%);;16,7
2015;Bellcaire d'Urgell;població amb estudis baixos (%);..;null
2015;Bellcaire d'Urgell;població jove sense estudis postobligatoris (%);..;null
2015;Bellcaire d'Urgell;estrangers de països de renda baixa o mitjana (%);;6,7
2015;Bellcaire d'Urgell;renda mitjana per persona (€);;11518
2015;Bell-lloc d'Urgell;població ocupada (%);;65,4
2015;Bell-lloc d'Urgell;treballadors de baixa qualificació (%);;14,8
2015;Bell-lloc d'Urgell;població amb estudis baixos (%);..;null
2015;Bell-lloc d'Urgell;població jove sense estudis postobligatoris (%);..;null
2015;Bell-lloc d'Urgell;estrangers de països de renda baixa o mitjana (%);;13,1
2015;Bell-lloc d'Urgell;renda mitjana per persona (€);;11212
2015;Bellmunt d'Urgell;població ocupada (%);;62,1
2015;Bellmunt d'Urgell;treballadors de baixa qualificació (%);..;null
2015;Bellmunt d'Urgell;població amb estudis baixos (%);..;null
2015;Bellmunt d'Urgell;població jove sense estudis postobligatoris (%);..;null
2015;Bellmunt d'Urgell;estrangers de països de renda baixa o mitjana (%);;2,7
2015;Bellmunt d'Urgell;renda mitjana per persona (€);;9870
2015;Bellmunt del Priorat;població ocupada (%);;57,4
2015;Bellmunt del Priorat;treballadors de baixa qualificació (%);..;null
2015;Bellmunt del Priorat;població amb estudis baixos (%);..;null
2015;Bellmunt del Priorat;població jove sense estudis postobligatoris (%);..;null
2015;Bellmunt del Priorat;estrangers de països de renda baixa o mitjana (%);;14,2
2015;Bellmunt del Priorat;renda mitjana per persona (€);;9557
2015;Bellprat;població ocupada (%);;69,3
2015;Bellprat;treballadors de baixa qualificació (%);..;null
2015;Bellprat;població amb estudis baixos (%);..;null
2015;Bellprat;població jove sense estudis postobligatoris (%);..;null
2015;Bellprat;estrangers de països de renda baixa o mitjana (%);;1,4
2015;Bellprat;renda mitjana per persona (€);..;null
2015;Bellpuig;població ocupada (%);;58,1
2015;Bellpuig;treballadors de baixa qualificació (%);;23,4
2015;Bellpuig;població amb estudis baixos (%);..;null
2015;Bellpuig;població jove sense estudis postobligatoris (%);..;null
2015;Bellpuig;estrangers de països de renda baixa o mitjana (%);;20,1
2015;Bellpuig;renda mitjana per persona (€);;10035
2015;Bellvei;població ocupada (%);;55,6
2015;Bellvei;treballadors de baixa qualificació (%);;17,6
2015;Bellvei;població amb estudis baixos (%);..;null
2015;Bellvei;població jove sense estudis postobligatoris (%);..;null
2015;Bellvei;estrangers de països de renda baixa o mitjana (%);;7,8
2015;Bellvei;renda mitjana per persona (€);;9341
2015;Bellver de Cerdanya;població ocupada (%);;63,7
2015;Bellver de Cerdanya;treballadors de baixa qualificació (%);;12,0
2015;Bellver de Cerdanya;població amb estudis baixos (%);..;null
2015;Bellver de Cerdanya;població jove sense estudis postobligatoris (%);..;null
2015;Bellver de Cerdanya;estrangers de països de renda baixa o mitjana (%);;4,9
2015;Bellver de Cerdanya;renda mitjana per persona (€);;13375
2015;Bellvís;població ocupada (%);;67,7
2015;Bellvís;treballadors de baixa qualificació (%);;24,5
2015;Bellvís;població amb estudis baixos (%);..;null
2015;Bellvís;població jove sense estudis postobligatoris (%);..;null
2015;Bellvís;estrangers de països de renda baixa o mitjana (%);;16,2
2015;Bellvís;renda mitjana per persona (€);;10482
2015;Benavent de Segrià;població ocupada (%);;66,9
2015;Benavent de Segrià;treballadors de baixa qualificació (%);;13,8
2015;Benavent de Segrià;població amb estudis baixos (%);..;null
2015;Benavent de Segrià;població jove sense estudis postobligatoris (%);..;null
2015;Benavent de Segrià;estrangers de països de renda baixa o mitjana (%);;7,2
2015;Benavent de Segrià;renda mitjana per persona (€);;11728
2015;Benifallet;població ocupada (%);;61,8
2015;Benifallet;treballadors de baixa qualificació (%);..;null
2015;Benifallet;població amb estudis baixos (%);..;null
2015;Benifallet;població jove sense estudis postobligatoris (%);..;null
2015;Benifallet;estrangers de països de renda baixa o mitjana (%);;3,1
2015;Benifallet;renda mitjana per persona (€);;10110
2015;Benissanet;població ocupada (%);;58,5
2015;Benissanet;treballadors de baixa qualificació (%);;28,5
2015;Benissanet;població amb estudis baixos (%);..;null
2015;Benissanet;població jove sense estudis postobligatoris (%);..;null
2015;Benissanet;estrangers de països de renda baixa o mitjana (%);;18,3
2015;Benissanet;renda mitjana per persona (€);;9593
2015;Berga;població ocupada (%);;56,1
2015;Berga;treballadors de baixa qualificació (%);;16,4
2015;Berga;població amb estudis baixos (%);..;null
2015;Berga;població jove sense estudis postobligatoris (%);..;null
2015;Berga;estrangers de països de renda baixa o mitjana (%);;9,6
2015;Berga;renda mitjana per persona (€);;12011
2015;Besalú;població ocupada (%);;68,1
2015;Besalú;treballadors de baixa qualificació (%);;13,2
2015;Besalú;població amb estudis baixos (%);..;null
2015;Besalú;població jove sense estudis postobligatoris (%);..;null
2015;Besalú;estrangers de països de renda baixa o mitjana (%);;8,2
2015;Besalú;renda mitjana per persona (€);;12400
2015;Bescanó;població ocupada (%);;72,5
2015;Bescanó;treballadors de baixa qualificació (%);;10,2
2015;Bescanó;població amb estudis baixos (%);..;null
2015;Bescanó;població jove sense estudis postobligatoris (%);..;null
2015;Bescanó;estrangers de països de renda baixa o mitjana (%);;3,2
2015;Bescanó;renda mitjana per persona (€);;12808
2015;Beuda;població ocupada (%);;61,0
2015;Beuda;treballadors de baixa qualificació (%);..;null
2015;Beuda;població amb estudis baixos (%);..;null
2015;Beuda;població jove sense estudis postobligatoris (%);..;null
2015;Beuda;estrangers de països de renda baixa o mitjana (%);;2,6
2015;Beuda;renda mitjana per persona (€);;10586
2015;Bigues i Riells del Fai;població ocupada (%);;64,9
2015;Bigues i Riells del Fai;treballadors de baixa qualificació (%);;14,9
2015;Bigues i Riells del Fai;població amb estudis baixos (%);..;null
2015;Bigues i Riells del Fai;població jove sense estudis postobligatoris (%);..;null
2015;Bigues i Riells del Fai;estrangers de països de renda baixa o mitjana (%);;2,6
2015;Bigues i Riells del Fai;renda mitjana per persona (€);;12478
2015;Biosca;població ocupada (%);;66,3
2015;Biosca;treballadors de baixa qualificació (%);..;null
2015;Biosca;població amb estudis baixos (%);..;null
2015;Biosca;població jove sense estudis postobligatoris (%);..;null
2015;Biosca;estrangers de països de renda baixa o mitjana (%);;2,0
2015;Biosca;renda mitjana per persona (€);;13214
2015;Bisbal d'Empordà, la;població ocupada (%);;57,3
2015;Bisbal d'Empordà, la;treballadors de baixa qualificació (%);;19,3
2015;Bisbal d'Empordà, la;població amb estudis baixos (%);..;null
2015;Bisbal d'Empordà, la;població jove sense estudis postobligatoris (%);..;null
2015;Bisbal d'Empordà, la;estrangers de països de renda baixa o mitjana (%);;18,1
2015;Bisbal d'Empordà, la;renda mitjana per persona (€);;9725
2015;Bisbal de Falset, la;població ocupada (%);;64,5
2015;Bisbal de Falset, la;treballadors de baixa qualificació (%);..;null
2015;Bisbal de Falset, la;població amb estudis baixos (%);..;null
2015;Bisbal de Falset, la;població jove sense estudis postobligatoris (%);..;null
2015;Bisbal de Falset, la;estrangers de països de renda baixa o mitjana (%);;10,0
